artifact,done
com.byteplus:byteplus-java-sdk-v2-iam20210801,true
com.ibm.cos.v2:metrics-spi,true
org.wso2.carbon.extension.identity.oauth.dpop:org.wso2.carbon.extension.identity.oauth.dpop.server.feature,true
org.apache.camel.springboot:camel-aws2-s3-vectors-starter,true
io.github.emedina:shared-kernel-command,true
io.github.emedina:shared-kernel-specifications,true
org.taxilang:package-manager,true
com.io7m.verona:com.io7m.verona.tests.arbitraries,true
io.github.ertasbunyamin:hub-provider-hybrid,true
com.ibm.cos.v2:netty-nio-client,true
com.ibm.cos.v2:bundle-sdk,true
com.jimmyhmiller.harmonica:harmonica-core,true
io.github.wxd-gaming:wxd-gaming.boot2.starter.batis.rocksdb,true
ai.convin:sense-sdk,true
io.github.wxd-gaming:wxd-gaming.game.server,true
io.digiexpress:thena-cockpit-client,true
com.logicommerce:builder-generator-codegen,true
io.github.ertasbunyamin:hub-provider-playwright,true
com.github.hazendaz.jaxws:jaxws-spring,true
de.bsommerfeld:json,true
io.github.haidarim:jwt-auth-test,true
io.github.wxd-gaming:wxd-gaming.game.robot,true
de.haumacher:auto-translate-maven-plugin,true
io.github.dotbrains:hermes-spring-boot-starter,true
com.ibm.cos.v2:auth-crt,true
com.enlistech:core-components,true
com.ibm.cos.v2:checksums-spi,true
com.ibm.cos.v2:http-auth,true
com.digy4:digy-runner-quantum-framework,true
io.github.sudoitir:claudecode4j-mcp-server,true
io.github.wxd-gaming:wxd-gaming.boot2.starter.excel,true
io.github.sudoitir:claudecode4j-spring-boot-starter,true
com.ibm.cos.v2:aws-cbor-protocol,true
io.github.wxd-gaming:wxd-gaming.logserver,true
dev.snowdrop:openrewrite-recipes,true
io.github.emedina:shared-kernel-query,true
com.ibm.cos.v2:aws-query-protocol,true
org.taxilang:soap-to-taxi,true
com.ibm.cos.v2:retries-spi,true
de.splatgames.aether.datafixers:aether-datafixers-cli,true
ai.markup:markupai-aem-guides.ui.frontend,true
org.apache.camel.springboot:camel-google-vertexai-starter,true
cool.klass:klass-syntax-css-maven-plugin,true
dev.snowdrop.mtool:tests,true
dev.snowdrop.mtool:model,true
io.github.sudoitir:claudecode4j-rest-adapter,true
org.apache.camel.springboot:camel-spring-ai-embeddings-starter,true
fi.ishtech.springboot:ishtech-springboot-jwtauth-api,true
io.github.wxd-gaming:wxd-gaming.boot2.starter.groovy,true
com.ibm.cos.v2:arns,true
com.sonsure:sonsure-dustman-jdbc,true
com.ibm.cos.v2:third-party-jackson-dataformat-cbor,true
com.ibm.cos.v2:bom-internal,true
dev.snowdrop.mtool:migration-cli,true
io.mvnpm:esbuild-java-plugin-svelte-locker,true
io.github.wohal:quando-preference,true
io.github.surinder-rajpal:autoerror-spring-boot-starter,true
com.ibm.cos.v2:protocol-core,true
com.ibm.cos.v2:http-auth-aws-eventstream,true
org.taxilang:taxiql-codegen-core,true
com.jimmyhmiller.harmonica:harmonica-jackson,true
${project.groupId}:elasticsearch-evolution-rest-abstraction,true
${project.groupId}:elasticsearch-evolution-rest-abstraction-es-client,true
cloud.kitelang:engine,true
com.github.xmlet:xsd2poet-core,true
com.github.K1rakishou:Fuck-Storage-Access-Framework,true
com.github.abdallahmehiz:seeker,true
com.flowingcode.addons.carousel:carousel-addon,true
com.lowdragmc.ldlib2:ldlib2-neoforge-1.21.1,true
com.uxcam:uxcam,true
com.google.mediation:taurusXAdapters,true
dev.isxander:libsdl4j,true
dev.isxander:steamdeck4j,true
com.revethq.iam:revet-runtime,true
maven.modrinth:immediatelyfast,true
maven.modrinth:iris,true
maven.modrinth:reeses-sodium-options,true
maven.modrinth:simple-voice-chat,true
org.quiltmc.parsers:gson,true
org.quiltmc.parsers:json,true
tech.aliorpse.mcutils:util-androidnativearm64,true
tech.aliorpse.mcutils:util-iosarm64,true
tech.aliorpse.mcutils:util-macosx64,true
tech.aliorpse.mcutils:util-mingwx64,true
eCEO.ksp:annotation-jvm,true
eu.emanuel-loos:wallet-core-proto,true
io.github.lvhao01.embedded:basesdk,true
io.github.lvhao01.embedded:offlinefinger,true
io.github.lvhao01.embedded:vtbrsdk,true
io.github.lvhao01.embedded:vtloginsdk,true
mpvKt.library:core,true
tech.aliorpse.mcutils:util,true
tech.aliorpse.mcutils:util-iossimulatorarm64,true
tech.aliorpse.mcutils:util-linuxarm64,true
tech.aliorpse.mcutils:util-iosx64,true
tech.aliorpse.mcutils:util-js,true
tech.aliorpse.mcutils:util-androidnativex64,true
tech.aliorpse.mcutils:util-macosarm64,true
tech.aliorpse.mcutils:util-linuxx64,true
tech.aliorpse.mcutils:util-wasmjs,true
works.resolute:validk,true
org.vaadin.addons.tatu:colorpicker,true
org.vaadin.stefan:html-table,true
com.github.topjohnwu.libsu:nio,true
com.github.topjohnwu.libsu:service,true
dev.nx.maven:nx-maven-shared,true
tech.aliorpse.mcutils:util-jvm,true
io.github.ralfspoeth:xmls,true
io.github.tejasreerolla:example_java_project,true
com.adobexp:adobexp-aem-quickstart-parent,true
de.splatgames.aether.datafixers:aether-datafixers-functional-tests,true
ru.biosoft.diagrams:wdl,true
io.github.auspis.fluentsql4j:plugin-postgresql,true
com.adobexp:adobexp-aem-quickstart.core,true
eu.maveniverse.maven.ipfs:extension3,true
com.hibegin:zrlog-template,true
eu.maveniverse.maven.ipfs:core,true
org.machanism.machai:gw-maven-plugin,true
io.hexaglue:hexaglue-arch,true
com.drobisch:flink-connector-elasticsearch7-e2e-tests,true
io.hexaglue:hexaglue-build-integration-tests,true
org.monarchinitiative.vitt:vitt-cli,true
com.github.binarywang:wx-java-pay-multi-spring-boot-starter,true
com.drobisch:flink-connector-elasticsearch-e2e-tests,true
io.hexaglue:hexaglue-build-coverage,true
io.hexaglue:hexaglue-core,true
org.myjtools.jexten:jexten-processor,true
net.jarz-streaming:jarz-benchmarks,true
org.myjtools.jexten:jexten-core,true
com.drobisch:flink-connector-elasticsearch7,true
com.drobisch:flink-connector-elasticsearch8,true
com.drobisch:flink-connector-elasticsearch6,true
ru.biosoft.diagrams:diagram,true
io.github.auspis.fluentsql4j:core,true
com.github.binarywang:wx-java-open-multi-spring-boot-starter,true
io.github.pridu:wave-navigation-bar,true
com.bigacl:authz-pdp-opa,true
com.drobisch:flink-connector-elasticsearch-e2e-tests-common,true
io.hexaglue.plugins:hexaglue-plugins-bom,true
org.monarchinitiative.vitt:vitt-build,true
com.drobisch:flink-connector-elasticsearch-base,true
gg.jte:jte-test-report,true
io.github.tejasreerolla:test_999,true
br.com.archbase:archbase-mapper,true
com.github.starnowski.jamolingo:junit5-mongo-extension,true
com.anaptecs.jeaf.generator:jeaf-generator-test-open-api-service-objects-jackson3,true
org.wildfly.testing:wildfly-testing-tools-docs,true
io.hexaglue.plugins:hexaglue-plugins,true
io.github.auspis.fluentsql4j:plugin-mysql,true
io.getvouch:android-sdk,true
io.github.auspis.fluentsql4j:api,true
com.volcengine:volcengine-java-sdk-efs,true
org.taxilang:taxi-to-openapi-plugin,true
io.github.auspis.fluentsql4j:spi,true
com.drobisch:flink-connector-elasticsearch6-e2e-tests,true
com.onfido.sdk:document,true
io.streamthoughts:kafka-connect-filepulse-smb-fs,true
tech.huwei.wrench:xyy-wrench-starter-web,true
com.robertboothby.djenni:core-examples,true
com.bigacl:authz-spring-boot-starter,true
net.jarz-streaming:jarz-tools,true
ru.biosoft.diagrams:webapps,true
org.myjtools.jexten:jexten-maven-artifact-store,true
io.github.hylexus.jt:jt-808-server-xtream-codec-adapter,true
com.bigacl:authz-pdp-avp,true
org.tweetyproject.arg:explanations,true
tech.huwei.wrench:xyy-wrench-starter-area,true
io.hexaglue:hexaglue-syntax-spoon,true
io.github.0xtanzim:axiom-core,true
com.paylisher:paylisher-sdk-android-lite,true
org.tweetyproject:causal,true
io.hexaglue:hexaglue-benchmarks,true
org.pragmatica-lite:slice-processor-tests,true
com.adobexp:adobexp-aem-quickstart.ui.config,true
io.hexaglue.plugins:hexaglue-plugin-jpa,true
io.github.tejasreerolla:example_java_project_parent,true
tech.huwei.wrench:xyy-wrench-starter-local-message,true
io.hexaglue:hexaglue-syntax,true
com.cognitive3d:android-sdk,true
io.hexaglue.plugins:hexaglue-plugin-living-doc,true
eu.maveniverse.maven.ipfs:transport-ipfs,true
one.tokenz:checkout-android-sdk,true
com.senacor.elasticsearch.evolution:elasticsearch-evolution-rest-abstraction-os-genericclient,true
com.adobexp:adobexp-aem-quickstart.ui.apps,true
tech.huwei.wrench:xyy-wrench-starter-redis,true
org.myjtools.jexten:jexten,true
com.ibm.cloud:dr-automation-service,true
nl.vpro.shared:vpro-shared-jackson3,true
io.hexaglue:hexaglue-build,true
org.taxilang:java-spring-taxi,true
org.wildfly.testing:wildfly-testing-tools-project-bom,true
tech.huwei.wrench:xyy-wrench-bom,true
io.github.tejasreerolla.subproject:example_java_subproject,true
io.github.rawvoid:soap-jaxb-model-v1_2,true
io.github.rawvoid:soap-jaxb-model-v1_1,true
io.github.auspis.fluentsql4j:test-support,true
io.github.bede-kuwait:pay,true
org.machanism.machai:ghostwriter,true
io.github.0xtanzim:axiom-persistence-processor,true
org.taxilang:taxi-lang-server-standalone,true
com.volcengine:volcengine-java-sdk-clouddetect20251031,true
io.github.ulbyy:circle-countdown-timer,true
net.jarz-streaming:jarz-launcher,true
br.com.archbase:archbase-test-utils,true
io.hexaglue.plugins:hexaglue-plugin-audit,true
io.hexaglue:hexaglue-build-distribution,true
net.jarz-streaming:jarz-core,true
com.github.starnowski.jamolingo:json,true
io.github.auspis.fluentsql4j:plugins,true
tech.huwei.wrench:xyy-wrench-starter-rate-limiter,true
com.anaptecs.jeaf.generator:jeaf-generator-test-pojos-jackson3,true
com.github.starnowski.jamolingo:core,true
tech.huwei.wrench:xyy-wrench-starter-mq-redis,true
com.mantledillusion.essentials:vaadin24-heat-calendar,true
tech.huwei.wrench:xyy-wrench-starter-common,true
tech.huwei.wrench:xyy-wrench-starter-dynamic-config-center,true
com.ibm.cloud:drautomation-sdk-examples,true
com.konghq:unirest-modules-jackson-legacy,true
io.hexaglue:hexaglue-testing,true
tech.huwei.wrench:xyy-wrench-starter-api-signature,true
org.myjtools.jexten:jexten-plugin-manager,true
com.senacor.elasticsearch.evolution:elasticsearch-evolution-rest-abstraction-es-rest5client,true
net.jarz-streaming:jmodz-tool,true
io.github.diousk:maven-lib,true
com.adobexp:adobexp-aem-quickstart.ui.apps.structure,true
com.ibm.cloud:drautomation_sdk-coverage-reports,true
com.bigacl:authz-core,true
net.jarz-streaming:jarz-s3,true
org.taxilang:taxi-cli,true
org.pragmatica-lite:http-routing,true
io.hexaglue:hexaglue-maven-plugin,true
org.wildfly.testing:wildfly-junit-api,true
org.wildfly.testing:wildfly-testing-tools-bom,true
com.ibm.cloud:drautomation-sdk-common,true
io.github.tejasreerolla.weird:weird_parent,true
org.wildfly.testing:wildfly-junit-extension,true
io.github.tejasreerolla.weird.weird_parent:weird_child,true
io.hexaglue:hexaglue-spi,true
dev.ynagai.firebase:firebase-common-android,true
ru.biosoft.diagrams:converter,true
com.volcengine:volcengine-java-sdk-insight,true
com.adobexp:adobexp-aem-quickstart.all,true
io.github.plovotok:android-wheel-picker,true
org.eclipse.dirigible:dirigible-components-template-application-rest-v2,true
net.jarz-streaming:jarz-cdn,true
io.avaje:avaje-webview,true
io.github.zhigaras:fireflow,true
io.github.zj565061763.android:compose-pager,true
net.jarz-streaming:jarz-framework-analysis,true
org.eclipse.dirigible:dirigible-components-template-application-angular-v2,true
tech.huwei.wrench:xyy-wrench-starter-idempotent,true
io.github.hylexus.jt:jt-808-server-xtream-codec-adapter-spring-boot-starter,true
org.eclipse.dirigible:dirigible-components-template-application-ui-angular-v2,true
io.hexaglue:hexaglue-syntax-api,true
com.senacor.elasticsearch.evolution:elasticsearch-evolution-rest-abstraction-os-restclient,true
io.fabric8:bom-manipulator-plugin,true
org.monarchinitiative.vitt:vitt-core,true
eu.maveniverse.maven.ipfs:transport,true
io.github.simple-jdbc-processor:simple-dynamodb-processor-starter,true
tech.huwei.wrench:xyy-wrench-starter-task-job,true
com.hibegin:zrlog-freemarker-template,true
org.wildfly.testing:wildfly-testing-tools,true
com.anaptecs.jeaf.generator:jeaf-generator-test-spring-boot4,true
dev.ynagai.firebase:firebase-ai-android,true
com.adobexp:adobexp-aem-quickstart.ui.content,true
io.github.0xtanzim:axiom,true
io.github.0xtanzim:axiom-persistence,true
com.hibegin:zrlog-hexo-template,true
br.com.archbase:archbase-value-objects,true
org.eclipse.dirigible:dirigible-components-template-application-dao-v2,true
dev.ynagai.firebase:firebase-app-android,true
com.github.starnowski.jamolingo:common,true
org.myjtools.jexten:jexten-maven-plugin,true
tech.huwei.wrench:xyy-wrench-starter-design-framework,true
org.taxilang:taxi2kotlin,true
br.com.archbase:archbase-logging,true
io.github.nagaratnam789:shikijs__engine-javascript,true
org.l2x6.cli-assured:mvn-assured,true
org.monarchinitiative.vitt:vitt-annotation,true
com.bigacl:authz-sample-app,true
org.eclipse.dirigible:dirigible-components-template-application-data-v2,true
com.bigacl:authz-pdp-authzen,true
org.l2x6.cli-assured:cli-assured-tests-java21,true
org.machanism.machai:genai-client,true
io.github.hylexus.jt:jt-808-server-xtream-codec-adapter-spring-boot-starter-boot2,true
com.bigacl:authz-spring-boot-autoconfigure,true
${project.groupId}:elasticsearch-evolution-rest-abstraction-es-rest5client,true
Java2Smali-Android.java2smali:javac,true
${project.groupId}:elasticsearch-evolution-rest-abstraction-os-genericclient,true
${project.groupId}:elasticsearch-evolution-rest-abstraction-os-restclient,true
africa.shuwari:version-testkit_3,true
build.buf.gen:litesql_sqlite-ha_grpc_java,true
com.daml:daml-lf-archive_2.13,true
com.github.7orivorian:RuntimeProfiler,true
com.github.xpenatan.jParser:idl-helper-core,true
com.github.xpenatan.jParser:idl-helper-teavm,true
com.github.khushpanchal:Ketch,true
capture-sdk-android:camera,true
capture-sdk-android:commonScreens,true
capture-sdk-android:core,true
capture-sdk-android:security,true
capture-sdk-android:shared,true
capture-sdk-android:shared-compose,true
capture-sdk-android:translations,true
capture-sdk-android:ui-components,true
com.palantir.suppressible-error-prone.internal:artifact-transforms,true
com.huawei.hms:componentverifysdk,true
com.orbitalhq:schema-server-core,true
com.phasmidsoftware:number-dimensions_3,true
gg.jte:jte-hotreload-test,true
gg.jte:jte-runtime-cp-test,true
gg.jte:jte-runtime-cp-test-models,true
gg.jte:jte-runtime-test,true
gg.jte:jte-runtime-test-kotlin,true
io.flamingock:sql-external-system-api,true
io.quarkus:quarkus-junit,true
it.fulminazzo:FulmiCollection,true
net.fabricmc.fabric-api:fabric-entity-events-v1,true
net.fabricmc.fabric-api:fabric-events-interaction-v0,true
net.fabricmc.fabric-api:fabric-message-api-v1,true
io.flamingock:couchbase-external-system-api,true
io.flamingock:dynamodb-external-system-api,true
solibo-sdk.library:home-api,true
solibo-sdk.library:home-api-iosarm64,true
io.quarkus:quarkus-junit-internal,true
it.fulminazzo:YAMLParser,true
org.apache.iceberg:iceberg-spark-runtime-${sparkMajorVersion}_2.13,true
org.jetbrains.jediterm:jediterm-core,true
solibo-sdk.library:home-api-iosx64,true
solibo-sdk.library:home-api-js,true
solibo-sdk.library:home-api-iossimulatorarm64,true
solibo-sdk.library:home-api-jvm,true
africa.shuwari:version-testkit_native0.5_3,true
com.github.huangyanbin:SmartTable,true
org.cufy.kaftor:kaftor-jvm,true
xyz.selenus:artemis-core-jvm,true
xyz.selenus:artemis-core,true
com.yy:yy-api-common,true
com.github.xpenatan.jParser:idl-helper-desktop,true
io.akeyless:cloudid-lightweight,true
msdk.adapters:admob,true
msdk.adapters:adster,true
msdk.adapters:applovin,true
msdk.adapters:gam,true
msdk.adapters:ironsource,true
com.google.firebase:firebase-database-license,true
com.google.android.gms:play-services-cast-license,true
com.google.firebase:firebase-config-license,true
com.google.android.gms:play-services-drive-license,true
com.google.android.gms:play-services-gass-license,true
com.google.android.gms:play-services-vision-license,true
com.google.android.gms:play-services-analytics-license,true
com.google.android.gms:play-services-auth-api-phone-license,true
com.google.android.gms:play-services-safetynet-license,true
com.google.android.gms:play-services-basement-license,true
com.android.support:instantvideo,true
com.google.android.gms:play-services-auth-license,true
com.google.firebase:firebase-functions-license,true
android-browser-helper:androidbrowserhelper,true
android-fhir:common,true
